data_pid,location,price,time,title,month,brand,series,model,storage,coment
,        경기도 하남시 감이동      ,23000,,커넥터 교체형 아이워크 도킹형 보조배터리 팝니다,,애플,아이폰 X,X,,"▶️제품정보
제품명 : 아이워크 커넥터 교체형 도킹형 보조배터리 LPX001
컬러 : 블랙
상태 : 제품 촬영 차 1회 사용했고 박스 풀셋 구성품 그대로라 거의 새제품으로 봐도 무방합니다. 8핀C타입 교체할 수 있어 구형 아이폰, 갤럭시 다 호환가능합니다

▶️거래 방법 & 위치
감일파크센트레빌 아파트 입구 직거래 우선하며,
만약, 예약자가 많을 경우 입금 순으로 거래하니 참고 부탁 드립니다

또한, 선입금(택배비 구매자 부담) 편의점 반값택배 거래도 가능합니다. 

‼️네고는 정중히 사양합니다‼️
가격 조정 필요하면 수정해서 올리겠습니다. 
(반복 네고 요청 시 부득이하게 차단할 수 있으니 양해 바랍니다🙇🏻)

감사합니다.😊"
,        전북 전주시 완산구 중화산동2가      ,50000,,블레이저 슬랙스 셋업,,애플,아이폰 X,X,,"깔끔한 회색 블레이저 슬렉스 세트 판매합니다!
한번도 입지 않은 새상품입니다!
판매가: 50,000원
상의 총장: 73
가로 단면: 50
바지 총장: 100
허리 단면: 35 (고무줄 X)

자세한 사진이나 문의사항은 연락 주세요~

생활용품, 문구류, 숏패딩, 블레이저, 셋업, 코트, 가디건, 셔츠, 니트, 맨투맨, 후드티, 후드집업, 상하의, 백팩, 크로스백, 아이패드 케이스, 아이폰 X/13/15 케이스 등과 함께 구매하시면 애눌해드립니다~"
,        인천 계양구 효성동      ,200000,,아이폰 se 128gb 그페이스 그레이,,애플,아이폰 X,X,128.0,"아이폰se 128GB 스페이스그레이 팝니다
2018년 10월 15일 애플 가로수길 매장에서 구매했습니다.

액정 및 외관 스크래치 없이 깨끗하나 액정 윗부분이 살짝 떠있습니다.
배터리 성능 최대치 91 입니다.
본품 박스 있으나 구성품은 없습니다.

환불X
택배는 착불입니다"
,        인천 미추홀구 학익동      ,43000,,유색드레스 웨딩드레스 핑크드레스 드레스맛집 팝니다,,애플,아이폰 X,X,,"제주도에서 딱한번 입고 찍은 유색드레스 팝니다.

쿨거래시 4만원에 팝니다.

겉치마에는 오염 정리했구요. (속치마 미세오염 있으나 사진상 x 티안남-대신 중고인거 감안하셔서 예민한분있으시면 피해주세요 :) 밑단이랑 안에 싹싹 제가 손빨래 다했습니다)

실제색상은 웨촬한 첫번째-네번째(작가님카메라), 다섯번째(아이폰) 참고해주세여~

여섯째사진은 집에서 찍은거니깐 느낌만 봐주세요^^

마지막 사진은 직접쟀습니다
1) 어깨포함 50 (흔히알구있는 팔 둘레 직선으로쟀을때)
2) 어깨끈포함 총창 160
3) 어깨끈미포함 149-150
** 사이즈문의는 받지않습니다. 사이즈 잰거 참고하셔서 구매 부탁드립니다

본인 키 150 평소 상의 s-m 입음.
허리부분이나 이런건 걱정안하셔도돼요 코르셋으로 아주 쫙 쪼여줍니다.

거래는 학익동 은혜의교회앞에서만 진행합니다
헬퍼이모님이 넘 칭찬해주셨어요 이쁘다고 *_*

**꼭 사실분만 연락주세요~ 사진은 다올렸으니 더이상 사진문의는 받지않겠습니다(사이즈 문의사절) , 중고거래상 거래완료후 반품 및 교환 일절 안되는점 알아주세요."
,        대구 동구 신암3동      ,200000,,(구매) 애플워치 5~7 사이 구합니다(워치 버전 9이하),,애플,아이폰 X,X,,"판매글이 아니고 구매글입니다.(죄송합니다)
액정기스 가급적 없어으면 하고요. 
생활기스정도  가능합니다.
배터리 상태(80%이상)
 

(필독)반드시 워치os 버전 9이하만 구매합니다.
(아이폰x 워치os 9이하만 연동가능)

관심있으신분은 채팅 부탁드립니다."
,        부산 사하구 괴정동      ,300000,,아이폰xs max 256gb,,애플,아이폰 X,XS MAX,256.0,"아이폰 xs max 256GB입니다
사설수리x
페이스되고 카메라도 좋아요
뒷판깨끗해요
액정 왼쪽 윗부분 깨져있고 테두리 잔기스있어요
바로사용가능합니다
배터리82%
환불안되구요 보시고 결정하셔도되요
괴정초등학교 맞은편 직거래입니다
네고x"
,        경기도 고양시 일산동구 백석동      ,1380000,,아이폰프로15프로 256g 블랙 블루미개봉,,애플,아이폰 X,X,256.0,"아이폰프로15프로 256g 블랙 블루미개봉

256g    
내츄럴 화이트 138만원
블루 블랙 139만원


지역은 역삼과 일산부근에서 가능함
네고문의x"
,        서울 동대문구 장안동      ,400000,,iphone 12 mini 128g,,애플,아이폰 X,X,128.0,"수리한 적 없고,
케이스 낀 상태로 사용해서 찍힘 잔스크레치 없어요
ss급 상태입니다🟠
(디테일 사진 참고해주세요)
배터리 성능 85%입니다

iphone 12 mini 128G + 박스 + 충전기 케이블
케이블은 새상품입니다
새 폰으로 바꾸면서 받은 애플백에 담아드릴게요〜


교환,환불, 비매너 거래 x
직거래 장한평역 
택배비 별도
문의주세요🍄"
,        경기도 광명시 일직동      ,475000,,에어팟 맥스 실사용 3회(총 1시간 내),,애플,아이폰 X,X,,"3개월전에 샀는데 진짜 사자마자 딱 ,출근때 세번 쓰고 쓸줄을 몰라서 그냥 냅뒀는데 팝니다.
구매시기도 그렇고 실사용도 거의 없어요
첫번째 사진에 있는 거치대도 함께 드립니다.
박스 보유(충전기x그냥 아이폰 충전기로 가능)
직거래만 합니다"
,        경남 양산시 동면      ,40000,,거의새것 지니킴 구두 235사이즈 실착 5회미만,,애플,아이폰 X,X,,"6만원후반대 구매
굽 닳음 없음

눈에 띄는 스크레치 크게 없음
사진에 보이는 그대로 컨디션 너무 좋습니다

아이폰 사진이라 좀 노래보이는데
실물 베이지

➡️양산 동면택지 문앞 비대면 거래 o
택배비 지불하시면 택배 o
교환x 환불x

➡️약속 후 불발되어 다른분들에게 판매하지 못하는 경우가 생기기도 해서 먼저 입금해주시는분 우선순위로 판매하겠습니다!
입금전에 상세사이즈나 궁금하신점 충분히 문의주시고 구매해주세요~!"
,        경남 양산시 동면      ,15000,,거의새것 여성 기본구두 235사이즈 실착3회미만,,애플,아이폰 X,X,,"보세 여성 구두
38,000원에 구매

굽 닳음 아예 없음
눈에 띄는 스크레치 아예 없음
사진에 보이는 그대로 컨디션 너무 좋습니다

아이폰 사진이라 좀 노래보이는데
실물 베이지+살구 색상

➡️양산 동면택지 문앞 비대면 거래 o
택배비 지불하시면 택배 o
교환x 환불x

➡️약속 후 불발되어 다른분들에게 판매하지 못하는 경우가 생기기도 해서 먼저 입금해주시는분 우선순위로 판매하겠습니다!
입금전에 상세사이즈나 궁금하신점 충분히 문의주시고 구매해주세요~!"
,        광주 서구 풍암동      ,12000,,sleep cycle 1년 이용권,,애플,아이폰 X,X,,"1자리 남았습니다
유료결제이용x 아이폰 사용자만 가능해요"
,        전북 군산시 수송동      ,150000,,아이폰 xs,,애플,아이폰 X,XS,,"아이폰 xs 
배터리 76% 화면이 안보임 (액정교체후사용가능) 깨짐 x (필름이 깨진거라 교체하면 됩니다) 페이스아이디 잘됨 터치 다 잘됨"
,        경기도 의정부시 의정부1동      ,200000,,z폴드2,,애플,아이폰 X,X,256.0,"폴드256. 앞에화면 모서리조금깨짐심하진않음
힌지부분 깨짐없고 배터리짱짱
4번째사진보면찍힘있고잔상있음. 심하지않음
카메라이상없음 아이폰x xs교환도가능"
,        서울 서대문구 충정로3가      ,480000,,아이폰xs max 512gb 로즈골드 a++급,,애플,아이폰 X,XS MAX,,"아이폰XS Max 512GB 로즈골드 A++급

스크래치 없습니다.

배터리 사설 교체 완료, 케이스 포함

네고 X, 사실분만 연락해주세요.

직거래"
,        서울 서대문구 홍제동      ,150000,,정품 롱샴 르 플리아쥬 미니 브라운 스트랩포함,,애플,아이폰 X,X,,"홍콩에서 구매하고 일본 아마존에서 스트랩 샀어요
실착용 1회로 하자없이 완전 새거고 스트랩이 고퀄이에요
휴대폰을 큰거(아이폰 15 프로 맥스) 바꿨는데 제가 들고 다니고 싶은 소지품들을 넣으면 빼고 꺼낼때 불편해서 판매해요
아이폰13미니로는 넣고 싶은거 다 넣고 편하게 썼어요

홍제원 현대아파트 문고리거래 가능합니다
택배비 부담하시면 택배가능합니다
교환X 환불X"
,        경기도 하남시 망월동      ,13000,,송풍구 거치대,,애플,아이폰 X,X,,"제 차인 아반떼md에 설치하려 구매했으나
아반떼md 송풍구 구조상 좌측에 몰려, 가로 사용에 불편함 있어 판매합니다.

저의 당근 사유 참고하여 구매하시길 바랍니다.

☑️아이폰 생폰 상태에서만 거치대에 붙습니다.
     아이폰 케이스 낀 상태에서 부착하려면       케이스에 자석 따로 부착해야합니다
☑️갤럭시는 생폰(자석부착x)상태에서 거치대에 안 붙어요 

‼️구성품 다 있으나 박스가 없어 지퍼백에 넣어 판매겠습니다.

* 택배 가능 (택배비 별도 3천원)"
,        경북 칠곡군 동명면      ,450000,,[[판매]]아이폰 미니13 256기가 배터리 87%,,애플,아이폰 X,X,256.0,"사용감 있는 A급 제품

- 기스 x

- 여성분 사용 

- 2년 사용

- 게임 x

- 택배비 포함 가격

- 직거래 o 택배 o

- 쿨거래시 절충 해드립니다.

- 성능 최대치 87%

- 액정 생활기스

아이폰13미니 256기가 사용감 있는 A급 이지만
애지중지 썼고 내관,외관 깨끗합니다."
,        경남 창원시 마산회원구 합성동      ,50000,,작동 안되는 폰 팝니다,,애플,아이폰 X,X,,"앞에 잔기스 조금 있고 깨진곳은 없습니다
아이폰 X 입니다"
,        부산 부산진구 가야제1동      ,13000,,도킹형  보조배터리,,애플,아이폰 X,X,,"개당  가격임다 
아이폰 전용 8핀이네용
C타입도 있어용
얼렁 채가세요~
현금직거래임다 
교환불 x
택배 가능"
,        경기도 의왕시 학의동      ,49000,,"프로그래밍, 소설 책 팝니다",,애플,아이폰 X,X,,"용의자 X의 헌신 3000원
Swift 실전편 5000원
구글 엔지니어는 이렇게 일한다 3000원
Docs for Developers 기술 문서 작성 완벽 가이드 2000원
첫 코딩 - 파이썬 2000원
크리에이티브 프로그래머 2000원
CSS 완벽 가이드 3000원
NGINX 쿡북 2000원
브레이킹 루틴 2000원
초보 웹 개발자를 위한 스프링 5 2000원-판매완료
SQL BOOSTER 3000원
코드를 통해 본 빵형의 실전 JAVA 3000원-판매완료
스위프트로 아이폰 앱 만들기 3000원-판매완료
Real-World iOS by Tutorial 5000원
돌이킬 수 없는 약속 3000원
불친절한 PL/SQL 프로그래밍 6000원
손에 잡히는 10분 정규 표현식 2000원
불친절한 SQL 프로그래밍 6000원

거래는 백운호수초등학교 앞에서만 합니다"
,        경기도 성남시 수정구 태평2동      ,300000,,아이폰xs 256기가 중고제품 판매,,애플,아이폰 X,XS,256.0,"- 모델명 : iPhone Xs (아이폰xs) 256GB
- 구성품 : 박스, 케이블, 본품, 스티커/설명서
- 구매시기 : 2018년 12월
- 특이사항 : 
  1) 어댑터 미포함, 강화유리 필름 부착한 상태
  2) 배터리 성능 75%, 공장 초기화 완료
  3) 수리 이력 없음 (단, 정품 배터리 1회 교체)
  4) 구매 후 오래 사용했기 때문에 사용감은 있으나 케이스/필름으로 관리했어서 눈에 띄는 파손/흠집은 없음
  5) 아이폰 특유의 따뜻한 색감 좋아하시면 추천 (같은 이유로 기변 없이 줄곧 사용 했었음)

***직거래만 합니다(이마트 성남점) / 교환/환불 X"
,        서울 마포구 신공덕동      ,30000,,[새제품] reed & barton / 라탄 액자 / 빈티지 / 사진 교체 가능,,애플,아이폰 X,X,,"오래전 백화점에서 구매한
리드앤바톤의 빈티지 상품 입니다.

약 8만원대 제품으로 기업합니다.

창고 안에서 비닐 포장 그대로
상자 보관되어서 상태는 새것에 가깝습니다.

안에 사진은 샘플이어서
원하시는 사진으로 교체 가능합니다.

✔ 삽입하는 사진 크기 
= 4 x 6 (인치)
= 10.2 x 15.2 (cm)

✔ 사진 참조
- 액자 크기
- 탁상용 액자라서 뒷 면에 지지대가 있음

수 년 전에 구매한 가격보다 저렴하게 판매해요.
한정 수량이라 지금은 전세계 품절 입니다.

라탄 소재의 액자는 희귀해서 
인테리어에 포인트로 좋을 것 같아요!

⬇⬇⬇ 🚧 읽어보시고, 연락 주세요 🚧 ⬇⬇⬇
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🔹거래장소 🏠 ⌚
      신공덕동 한겨레 신문사 본사 앞
       ☞ 서울 마포구 효창목길 6
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🔹우편 배송 🚀🚚
      ↘ 우체국 택배 4천원
      ↘ GS25 반값택배 2,500원
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
🔺가격제안 불가 상품은 에누리￦ 제안 불가 ❌
🔺중고거래 특성상 교환/반품/환불 불가 ❌ 


#리드앤바튼 #냉장고 #디켄더 #페어링 #프랑스 #술 #혼술 #포도주 #위스키 #양주 #공병 #쿨링 #쿨러 #캠핑 #인테리어 #신혼 #가구 #옷장 #서랍 #정리 #미술 #예술 #거실 #침실 #휴대 #부엌 #키친 #요리 #음식 #주방 #도마 #유리 #캠핑 #인덕션 #자취 #전기 #집들이 #캠핑 #여행 #주방 #인덕션 #프라이펜 #후라이펜 #팬 #테팔 #스테인레스 #무쇠팬 #롯지 #혼밥 #나눔 #라면 #인테리어 #귀여운 #케릭터 #식사 #식기 #냄비 #요리 #프라이팬 #후라이팬 #다이소 #포트 #전기포트 #주전자 #드롱기 #찌개 #국 #죽 #국물 #장식 #엔틱 #소품 #수집 #예술 #미술 #역사 #오래된 #모더니즘 #모던 #중고 #가구 #식탁 #거실 #책상 #나무 #인테리어 #그림 #고가구 #레트로 #시골 #창고 #주방 #키친 #부엌 #요리 #오븐 #미국 #독일 #60년대 #70년대 #80년대 #아방가르드 #클래식 #감성 #북유럽 #덴마크 #그릇 #식기 #사기 #유리 #컵 #잔 #내열 #쌀국수 #똠양꿍 #동남아 #핸드메이드 #와인 #맥주 #도마 #라면 #네이버후드 #우라하라 #후루기 #古着 #아디다스 #노스페이스 #롱패딩 #offwhite #레오파드 #호피 #형광 #문신 #호랑이 #범 #나눔 #나이키 #아디다스 #한정 #뉴발 #신발 #가죽 #nike #adidas #new #real #jbl #아이폰 #iphone #자전거 #노트북 #모니터 #에르메스 #샤넬 #리셀 #명절 #추석 #자취 #스팸 #참치 #동원 #선물 #루이비통 #골프 #냉장고 #의자 #프라다 #구찌 #아이패드 #스타벅스 #스벅 #아이폰 #캠핑 #지갑 #홍차 #트와이닝 #밀크티 #커피 #ikea #이케아"
,        서울 강동구 천호제3동      ,4800000,,베스파 스프린트 23년 딥블루,,애플,아이폰 X,X,,"베스파 스프린트 23년식
키로수 : 1000km(소폭 상승)
제꿍 x(잔기스o), 키, 탑박스 키 2개씩 있음, 잘 나가고 잘 멈추고 시동문제 일절 없음
서류 3장, 윈드 스크린(170,000), 탑박스(30콩), 파우치(5콩), 휴대폰 거치대(3.2콩), 아이폰충전기, 벙어리 장갑, 헬멧(15콩)

제가 첫 차주이며 아끼면서 타고 있지만 사정이 있어 판매하게 됩니다. 아끼면서 라이딩 했던 아이입니다.

용달 가능하고 네고도 가능하니 연락 많이 주세요ㅜ"
,        경기도 수원시 팔달구 교동      ,12000,,(택배무료) 파스텔 초경량 우산 팝니다,,애플,아이폰 X,X,,"새상품. 
아이폰 XS Max 정도 크기에요.
한 손에 딱 들어오는 크기.
무게 약 200g 초경량 미니미 사이즈.

직거래 X
택배거래만 가능하고 
택배비 제가 냅니다"
,        서울 강남구 역삼동      ,1570000,,아이폰프로15맥스 256g 512g내츄럴 화이트미개봉,,애플,아이폰 X,X,256.0,"아이폰프로15맥스 256g 512g내츄럴 화이트미개봉


256g 맥스 자급제
내츄럴 블랙 157만원
화이트 157만원

512 블루 180만원


지역은 역삼과 일산부근에서 가능함
네고문의x"
,        서울 강남구 역삼동      ,100000,,아이폰10 64기가 a급 (액정교체필요),,애플,아이폰 X,X,64.0,"# 쿨거래 환영!! 네고 NoNo!!

# 내용 참고
- 아이폰X 64기가
- 케이스 보호필름 사용해서 외관은 기스 없어요
- 사설 배터리 노혼으로 교체후 100% 현재떠요
- 액정 중간부분 터치가 잘안되고 스스로 터치돼서 교체 필요하거나 부품으로 사용하셔야합니다
- 그외 정상
- 사진 참조해주세요"
,        경기도 용인시 수지구 상현동      ,100000,,어이폰10 64기가 a급 (액정교체필요),,애플,아이폰 X,X,64.0,"# 쿨거래 환영!! 네고 NoNo!!

# 내용 참고
- 아이폰X 64기가
- 케이스 보호필름 사용해서 외관은 기스 없어요
- 사설 배터리 노혼으로 교체후 100% 현재떠요
- 액정 중간부분 터치가 잘안되고 스스로 터치돼서 교체 필요하거나 부품으로 사용하셔야합니다
- 그외 정상
- 사진 참조해주세요"
,        경기도 고양시 일산동구 백석동      ,1570000,,아이폰프로15맥스 256g 512화이트 내츄럴미개봉,,애플,아이폰 X,X,256.0,"아이폰프로15맥스 256g  미개봉

256g 맥스 
블루 157만원



지역은 역삼과 일산부근에서 가능함
네고문의x"
,        서울 은평구 수색동      ,1570000,,아이폰프로15맥스 256g 512화이트 내츄럴미개봉,,애플,아이폰 X,X,256.0,"아이폰프로15맥스 256g 512화이트 내츄럴미개봉

256g 맥스 
화이트 블랙 내츄럴 157만원
512 맥스 블루 179만원


지역은 역삼과 일산부근에서 가능함
네고문의x"
,        서울 광진구 자양제2동      ,53100,,자전거/바이크 휴대폰 무선충전 거치대,,애플,아이폰 X,X,,"저전거 / 바이크 휴대폰 무선충전 거치대 판매합니다 

옥션에서 구매했고 

아이폰14쓰는데 거치대 덮개가 안 덮혀 사용을 못하게 돼서 미사용제품 판매합니다

가로 10cm X  세로 17cm 거치대 케이스 속에 넣어서 사용해야하니 휴대폰 사이즈 참고해주세요 

하단에 c type포트 usb포트 있고 

본체가 보조베터리 5000mah로 돼 있어요"
,        광주 광산구 신가동      ,317000,,아이폰 xs (이것이 거울인가 아이폰인가),,애플,아이폰 X,XS,64.0,"모델명 : 아이폰XS
색상 : 스페이스그레이
전체공간 : 64GB
배터리성능 : 79%

* 카메라나 화면 전혀 이상 없음
* 기스, 찍힘 없이 깨끗함
* 액정 파손 없음
* 페이스아이디 정상 
* 터치, 음질 등 기능 이상 없음

* 보호액정필름(아이폰X, XS와 호환 가능) 
* 케이스 같이 드려요
* 초기화 해드립니다"
,        부산 해운대구 좌제2동      ,120000,,아이폰 8 레드 64gb,,애플,아이폰 X,X,64.0,"아이폰 8 레드 64gb 풀박스(충전기 헤드o, 충전케이블x)
배터리 성능 72%

디스플레이 왼쪽 모서리에 작은 크랙, 일상기스가 좀 있지만 사용하는데는 문제 없습니다.

네고x"
,        경기도 남양주시 다산동      ,420000,,갤탭 s7 wifi 128g,,애플,아이폰 X,X,128.0,"2024년 4월 30일 삼성서비스센터에 방문하여 전체 점검을 받았고, 모든 성능에 문제 없으며 특히나 배터리 상태 좋음, 성능 94퍼센트 진단을 받았습니다.
다만 옆면 전원 버튼 등에 거의 보이지 않는 약간의 생활 스크래치가 있습니다. 단, 앞면은 보호필름, 뒷면은 케이스로 스크래치 거의 없습니다.

21년 2월 구매
박스o 충전기x
구매 이후 필기용, 영상강의 시청용으로만 사용했습니다.
약 1년 반 사용하였고 핸드폰을 아이폰으로 변경하며  아이패드만 사용하게 되어 박스에 보관.

그 외
-갤럭시 S 펜
-프롬버즈 갤탭 마그네틱 케이스 챠콜
-프롬버드 갤럭시 S펜 케이스 라벤더 색상
-갤럭시 펜촉 블랙 세트
함께 드립니다.


안전 거래를 위해 대면 거래를 선호합니다.
판매자에게 귀책이 있는 사유를 제외한 모든 거래 취소는 불가함에 동의하신다면 택배 거래도 가능합니다.

궁금하신 점 있으시면 연락 주세요."
,        부산 남구 대연제1동      ,25000,,[270]데이브레이크 옐로우 레드 한정판,,애플,아이폰 X,X,,"✔️ 아이폰 기본 카메라 촬영 

✔️ 100% 정품 

✔️ 거래지역 : 부산 연제구 거제동

[제품명]: 나이키 데이브레이크

[사이즈]: 270

[상태]: 5회 시착 및 개봉

[구매처]: 오픈마켓(병행수입X) 해외직구

[거래방법]: 택배거래 / 직거래

[특이사항 및 하자]: 몇번 신고 세탁 후 보관만하였습니다. 집먼지 때문에, 세탁업소 맡기신 후 신으시면 좋을듯 합니다."
,        전북 익산시 모현동1가      ,140000,,아이폰se2 화이트 64g,,애플,아이폰 X,X,64.0,"아이폰SE2 화이트 64G 판매합니다. 

배터리최대성능 81% 
정상해지 
최근 사설 A급 액정 교체 
침수이력 없음
모든 기능 정상 
테두리 찍힘 몇개 있음 
선택약정 가능하고, 알뜰요금제 가능합니다. 

아이 선물용으로 추천드립니다. 
네고X"
,        전북 익산시 모현동1가      ,150000,,아이폰se2 레드 128기가 a급,,애플,아이폰 X,X,128.0,"아이폰SE2 레드 128기가 A급 판매합니다. 

배터리최대성능 76%(오래감)
정상해지 
모든 기능 정상 
최근사설 A급 액정수리함 
침수이력 없음
생활기스 조금, 찍힘 조금 전체적으로 깔끔함
선택약정 가능하고, 알뜰요금제 가능합니다. 

아이폰, 세컨폰, 라이트유저에게 추천드립니다. 
네고X"
,        서울 강서구 화곡동      ,1200000,,몽블랑 마이스터튁 플래티넘 만년필,,애플,아이폰 X,X,,"본 제품에 대한 이력은 게재된 사진으로 충분히 파악이 됩니다.

품명: 몽블랑 마이스터튁 솔리테어 플래티넘 파셋 만년필(Montblanc Meisterstuck Solitaire Platinum-Plated Facet Fountain Pen)

Serial num: M23772/ KN1814942/ 0038235
- 잉크는, 피스톤 필터/노브 타입 
- 배럴/ 캡/ 트림/ 클립 모두 플래티늄 도금
- 제품 특성상, 인수 후 절대 반품 불가합니다.
- 사진은, 제품을 테이블 위에 놓고 확대경을(기본 3x) 통해, 아이폰으로(1x ~ 5x 확대 촬영.(일체의 보정작업 무)
- 구매는, 충분한 검토 후 결정하시길 바랍니다.(인수 후엔 반품 불가함을 잊지마시길 바랍니다)
- 제품 확인 차 현장/ 직거래만 진행합니다."
,        서울 마포구 상암동      ,280000,,오클리 인텔 스마트 인공지능 레이더 페이스,,애플,아이폰 X,X,,"Oakley x Intel Radar Pace
PRIZM ROAD , PRIZM CLEAR (2Lenses)

인텔과 오클리의 합작. 음성인식 스마트고글인 레이다 페이스 입니다. 2017년에 발매했구요. 레이다 패스모델을 기반으로 인공지능 비서와 음성인식, 그리고 기타 스마트 기능들이 추가되며 개발 되었습니다. 참 재미있는 녀석이지요.

프레임은 일반 레이다패스보다 약간 두껍지만 이는 움직임과 고도를 측정하기 위한 추가 센서 때문입니다. 이 안경에는 가속도계, 자이로스코프, 기압계, 습도 및 근접 센서가 포함되어 있으며 심박수 스트랩, 풋팟, 사이클링 파워미터, 속도 또는 케이던스 센서와 페어링하기 위한 Bluetooth 및 ANT+도 있다고 하네요.

오클리 코치 어플과 연동하여 운동관련된 내용을 받을 수도 있구요. 사실 이게 메인이지요.. 그런데 한국어는 지원 안한다고 하네요. 영어로 해야된다고.
그리고 아이폰만 됩니다. 갤럭시는 안되어요. 그래서 저는 한번도 못써봤어요.

https://apps.apple.com/us/app/radar-pace/id1108147139

여기 어플은 찾아두었습니다.

또한 프레임 옆에있는 로고 주변은 터치패드로 이거저거 명령을 수행하구요.  음성인식도 되지만, 길게 눌러 인공지능비서인 Siri나 Alexa 등을 이용할 수도 있습니다.

https://www.cnet.com/reviews/oakley-radar-pace-review/
사실 제가 제품에 대해 이해도가 조금 떨어져 관련 페이지 링크 첨부합니다.

렌즈는 프리즘 로드 렌즈와 클리어렌즈 2종이 제공됩니다.
구성품을 찍었는데, 포장부터 3중으로 되어있고, 전용하드케이스에 들어있으며 부속품과 구성품이 무척 많습니다. 

프레임+렌즈 본품, 교체용 추가렌즈,탈착가능한 좌우 이어셋 외에도 힌지부분에 끼우는 윈드가드와 이어셋 여분 폼팁, 케이블, 설명서와 워런티, 3중으로 견고하게 포장된 포장박스 등 아주 호화로운 구성이죠. 고가에 발매된 만큼 구성에 신경쓴 느낌이 듭니다.

이 제품은 상태좋은 중고로 구매한 제품으로, 전체적으로 미미한 극히 사용감이 존재하지만, 딱히 눈에띄는 데미지 없이 매으 좋은 상태입니다. 구매이후 뭔가 해보려다가 저에겐 너무 어렵고. 아이폰에서만 된다는 사실을 듣고 그냥 좌절해서 컬렉션만 채워놨던 녀석이에요. 

당연하지만 이어폰은 바로쉽게 탈착이 가능해 탈착후 레이다패스 처럼 사용하셔도 됩니다. 

레이다ev패스 2배가격에 나온 녀석이지만,
레이다 ev패스가격에 가져가세요.
반값에 던집니다.
"
,        전남 광양시 광양읍      ,440000,,13미니 256 화이트 판매합니다,,애플,아이폰 X,X,256.0,"배터리 83%
기스 우측하단에 작게 있어요
휴대폰 본체만 있습니다.
택배거래서 택배비 판매자 부담
직거래시 제한사항 다소 있습니다.
택배거래 네고x, 직거래시 상식적인 선에서 네고 받아드립니다."
,        대전 동구 자양동      ,80000,,버즈2판매합니다,,애플,아이폰 X,X,,"이번에 아이폰으로 갈아타게되어 버즈2판매합니다
평상시에 케이스끼고다녀서 깔끔하고 청소도 자주해서 깔끔합니다 필요하시면 케이스도 같이 드릴게요 (이어캡은 바꿔서 끼시길 권장드립니다)
무,유선 충전 잘되고 소리도 잘 들리고 버튼도 잘 작동합니다
네고는 안받겠습니다 찔러보기X"
,        서울 동작구 본동      ,70000,,오클리 스포츠 선글라스팝니다!(가격안내림),,애플,아이폰 X,X,,"아버지가 정가 21만원주고 구매했구요,(아빠가 물려줌) 렌즈쪽에 이상한 기스?같은게 있어서 싸게팝니다(사진참고)
♡♡직거래♡♡만하구요.돈은 토스랑현금받아요!  평일10시이후 주말 2시이후
네고합니다!!!(현장네고X)채팅네고문의만 편하게 문의주세요!!(아버지가 많이 안써서 깨끗해요.(케이스포함) (아이폰12미니랑 교신도 됩니다) 정품인증서도 있어요"
,        경기도 시흥시 정왕동      ,180000,,아이폰 xs 64기가 판매합니다,,애플,아이폰 X,XS,64.0,"아이폰 xs 64기가 판매합니다
✔️전면 파손
✔️배터리 74%
✔️페이스 아이디X
✔️카메라 전.후면 문제X"
,        경기도 부천시 중동      ,16000,,가격내림스톤헨지 목걸이 + 아이폰 c타입 라이트닝 8핀,,애플,아이폰 X,X,,"작년에 구매후 한번 착용했습니다
빠른 처분 원해여
😀 아이폰 C타입 라이트닝 8핀 고속충전 케이블  - 정품x

반택 가능합니다"
